Printed on: 2013-10-8 13:10:33 
Date	Part number	Serial number	Status	Wave.	Fiber	IL	Refl.	IL A	Refl.A	IL B	Refl.B 
2013-10-7 9:04:11	MPO-MPO(APC)	2133800357-4	Passed	1300nm	7	n/a	n/a	0.22	-41.5	n/a	n/a
2013-10-7 9:04:11	MPO-MPO(APC)	2133800357-4	Passed	1300nm	8	n/a	n/a	0.17	-42.6	n/a	n/a
2013-10-7 9:04:11	MPO-MPO(APC)	2133800357-4	Passed	1300nm	9	n/a	n/a	0.25	-41.3	n/a	n/a
2013-10-7 9:04:11	MPO-MPO(APC)	2133800357-4	Passed	1300nm	10	n/a	n/a	0.10	-40.6	n/a	n/a
2013-10-7 9:04:11	MPO-MPO(APC)	2133800357-4	Passed	1300nm	11	n/a	n/a	0.14	-40.9	n/a	n/a
2013-10-7 9:04:11	MPO-MPO(APC)	2133800357-4	Passed	1300nm	12	n/a	n/a	0.26	-40.3	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	850nm	1	n/a	n/a	0.08	-40.6	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	850nm	2	n/a	n/a	0.08	-39.6	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	850nm	3	n/a	n/a	0.15	-39.7	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	850nm	4	n/a	n/a	0.18	-39.8	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	850nm	5	n/a	n/a	0.08	-40.1	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	850nm	6	n/a	n/a	0.09	-40.2	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	850nm	7	n/a	n/a	0.04	-39.3	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	850nm	8	n/a	n/a	0.06	-40.5	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	850nm	9	n/a	n/a	0.06	-39.8	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	850nm	10	n/a	n/a	0.04	-39.8	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	850nm	11	n/a	n/a	0.01	-40.3	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	850nm	12	n/a	n/a	0.05	-39.1	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	1300nm	1	n/a	n/a	0.17	-40.5	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	1300nm	2	n/a	n/a	0.11	-42.0	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	1300nm	3	n/a	n/a	0.18	-41.5	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	1300nm	4	n/a	n/a	0.37	-41.8	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	1300nm	5	n/a	n/a	0.17	-41.8	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	1300nm	6	n/a	n/a	0.18	-40.9	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	1300nm	7	n/a	n/a	0.12	-42.1	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	1300nm	8	n/a	n/a	0.21	-42.6	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	1300nm	9	n/a	n/a	0.23	-41.6	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	1300nm	10	n/a	n/a	0.10	-40.9	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	1300nm	11	n/a	n/a	0.08	-41.1	n/a	n/a
2013-10-7 9:06:19	MPO-MPO(APC)	2133800357-1	Passed	1300nm	12	n/a	n/a	0.18	-41.3	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	850nm	1	n/a	n/a	0.07	-39.5	n/a	n/a2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	850nm	2	n/a	n/a	0.18	-34.0	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	850nm	3	n/a	n/a	0.04	-39.9	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	850nm	4	n/a	n/a	0.24	-34.5	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	850nm	5	n/a	n/a	0.38	-32.5	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	850nm	6	n/a	n/a	0.06	-40.3	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	850nm	7	n/a	n/a	0.06	-40.6	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	850nm	8	n/a	n/a	0.05	-40.1	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	850nm	9	n/a	n/a	0.05	-39.5	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	850nm	10	n/a	n/a	0.03	-41.1	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	850nm	11	n/a	n/a	-0.01	-40.4	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	850nm	12	n/a	n/a	0.07	-38.8	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	1300nm	1	n/a	n/a	0.21	-40.0	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	1300nm	2	n/a	n/a	0.27	-38.9	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	1300nm	3	n/a	n/a	0.11	-40.0	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	1300nm	4	n/a	n/a	0.44	-37.8	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	1300nm	5	n/a	n/a	0.64	-30.2	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	1300nm	6	n/a	n/a	0.15	-40.2	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	1300nm	7	n/a	n/a	0.18	-41.2	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	1300nm	8	n/a	n/a	0.18	-41.8	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	1300nm	9	n/a	n/a	0.20	-41.4	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	1300nm	10	n/a	n/a	0.10	-41.0	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	1300nm	11	n/a	n/a	0.01	-41.8	n/a	n/a
2013-10-7 9:09:15	MPO-MPO(APC)	2133800368-1	Passed	1300nm	12	n/a	n/a	0.17	-39.7	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	850nm	1	n/a	n/a	0.09	-39.3	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	850nm	2	n/a	n/a	0.10	-34.7	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	850nm	3	n/a	n/a	0.04	-39.3	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	850nm	4	n/a	n/a	0.18	-35.0	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	850nm	5	n/a	n/a	0.19	-33.0	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	850nm	6	n/a	n/a	0.06	-39.8	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	850nm	7	n/a	n/a	0.07	-39.3	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	850nm	8	n/a	n/a	0.08	-38.9	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	850nm	9	n/a	n/a	0.13	-39.5	n/a	n/a2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	850nm	10	n/a	n/a	0.09	-39.5	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	850nm	11	n/a	n/a	0.03	-39.3	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	850nm	12	n/a	n/a	0.08	-38.6	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	1300nm	1	n/a	n/a	0.31	-38.2	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	1300nm	2	n/a	n/a	0.19	-36.5	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	1300nm	3	n/a	n/a	0.15	-40.8	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	1300nm	4	n/a	n/a	0.38	-34.1	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	1300nm	5	n/a	n/a	0.34	-33.1	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	1300nm	6	n/a	n/a	0.17	-40.7	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	1300nm	7	n/a	n/a	0.24	-42.0	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	1300nm	8	n/a	n/a	0.28	-42.0	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	1300nm	9	n/a	n/a	0.34	-41.3	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	1300nm	10	n/a	n/a	0.23	-40.4	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	1300nm	11	n/a	n/a	0.10	-39.8	n/a	n/a
2013-10-7 9:11:22	MPO-MPO(APC)	2133800368-4	Passed	1300nm	12	n/a	n/a	0.20	-39.8	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	850nm	1	n/a	n/a	0.21	-40.7	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	850nm	2	n/a	n/a	0.11	-40.0	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	850nm	3	n/a	n/a	0.11	-40.5	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	850nm	4	n/a	n/a	0.15	-40.9	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	850nm	5	n/a	n/a	0.16	-39.8	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	850nm	6	n/a	n/a	0.13	-39.8	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	850nm	7	n/a	n/a	0.11	-40.0	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	850nm	8	n/a	n/a	0.18	-33.7	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	850nm	9	n/a	n/a	0.12	-40.5	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	850nm	10	n/a	n/a	0.15	-39.2	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	850nm	11	n/a	n/a	0.10	-38.3	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	850nm	12	n/a	n/a	0.15	-39.6	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	1300nm	1	n/a	n/a	0.37	-41.8	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	1300nm	2	n/a	n/a	0.12	-40.4	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	1300nm	3	n/a	n/a	0.21	-41.7	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	1300nm	4	n/a	n/a	0.25	-42.0	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	1300nm	5	n/a	n/a	0.24	-41.2	n/a	n/a2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	1300nm	6	n/a	n/a	0.18	-41.6	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	1300nm	7	n/a	n/a	0.15	-41.6	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	1300nm	8	n/a	n/a	0.37	-33.6	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	1300nm	9	n/a	n/a	0.26	-40.9	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	1300nm	10	n/a	n/a	0.26	-40.6	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	1300nm	11	n/a	n/a	0.15	-40.0	n/a	n/a
2013-10-7 9:15:06	MPO-MPO(APC)	2133800140-1	Passed	1300nm	12	n/a	n/a	0.30	-40.7	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	850nm	1	n/a	n/a	0.22	-39.9	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	850nm	2	n/a	n/a	0.64	-39.3	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	850nm	3	n/a	n/a	0.10	-39.8	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	850nm	4	n/a	n/a	0.26	-41.3	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	850nm	5	n/a	n/a	0.21	-40.9	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	850nm	6	n/a	n/a	0.17	-40.6	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	850nm	7	n/a	n/a	0.12	-40.1	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	850nm	8	n/a	n/a	0.18	-34.8	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	850nm	9	n/a	n/a	0.16	-39.7	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	850nm	10	n/a	n/a	0.14	-39.1	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	850nm	11	n/a	n/a	0.14	-39.7	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	850nm	12	n/a	n/a	0.13	-39.3	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	1300nm	1	n/a	n/a	0.45	-41.2	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	1300nm	2	n/a	n/a	0.61	-41.8	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	1300nm	3	n/a	n/a	0.15	-41.0	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	1300nm	4	n/a	n/a	0.50	-41.8	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	1300nm	5	n/a	n/a	0.30	-42.6	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	1300nm	6	n/a	n/a	0.31	-40.6	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	1300nm	7	n/a	n/a	0.16	-41.3	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	1300nm	8	n/a	n/a	0.30	-34.8	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	1300nm	9	n/a	n/a	0.27	-41.4	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	1300nm	10	n/a	n/a	0.24	-41.4	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	1300nm	11	n/a	n/a	0.22	-40.6	n/a	n/a
2013-10-7 9:17:38	MPO-MPO(APC)	2133800140-4	Passed	1300nm	12	n/a	n/a	0.21	-41.0	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	850nm	1	n/a	n/a	0.19	-40.4	n/a	n/a2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	850nm	2	n/a	n/a	0.13	-39.9	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	850nm	3	n/a	n/a	0.15	-41.5	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	850nm	4	n/a	n/a	0.15	-41.4	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	850nm	5	n/a	n/a	0.22	-40.9	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	850nm	6	n/a	n/a	0.16	-39.5	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	850nm	7	n/a	n/a	0.16	-41.4	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	850nm	8	n/a	n/a	0.19	-40.8	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	850nm	9	n/a	n/a	0.17	-40.2	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	850nm	10	n/a	n/a	0.13	-39.1	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	850nm	11	n/a	n/a	0.10	-41.0	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	850nm	12	n/a	n/a	0.13	-39.0	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	1300nm	1	n/a	n/a	0.41	-41.9	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	1300nm	2	n/a	n/a	0.19	-41.5	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	1300nm	3	n/a	n/a	0.25	-42.4	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	1300nm	4	n/a	n/a	0.29	-42.6	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	1300nm	5	n/a	n/a	0.35	-42.8	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	1300nm	6	n/a	n/a	0.30	-41.7	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	1300nm	7	n/a	n/a	0.25	-42.1	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	1300nm	8	n/a	n/a	0.38	-41.8	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	1300nm	9	n/a	n/a	0.36	-41.2	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	1300nm	10	n/a	n/a	0.20	-41.4	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	1300nm	11	n/a	n/a	0.14	-41.8	n/a	n/a
2013-10-7 9:22:19	MPO-MPO(APC)	2133800145-1	Passed	1300nm	12	n/a	n/a	0.22	-42.2	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	850nm	1	n/a	n/a	0.17	-41.0	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	850nm	2	n/a	n/a	0.15	-40.3	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	850nm	3	n/a	n/a	0.14	-40.4	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	850nm	4	n/a	n/a	0.15	-41.2	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	850nm	5	n/a	n/a	0.21	-40.6	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	850nm	6	n/a	n/a	0.18	-40.5	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	850nm	7	n/a	n/a	0.12	-40.0	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	850nm	8	n/a	n/a	0.14	-41.1	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	850nm	9	n/a	n/a	0.13	-39.4	n/a	n/a2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	850nm	10	n/a	n/a	0.13	-39.6	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	850nm	11	n/a	n/a	0.10	-40.3	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	850nm	12	n/a	n/a	0.13	-38.7	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	1300nm	1	n/a	n/a	0.30	-41.3	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	1300nm	2	n/a	n/a	0.21	-40.5	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	1300nm	3	n/a	n/a	0.26	-41.1	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	1300nm	4	n/a	n/a	0.28	-41.7	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	1300nm	5	n/a	n/a	0.40	-40.6	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	1300nm	6	n/a	n/a	0.32	-41.9	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	1300nm	7	n/a	n/a	0.19	-41.8	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	1300nm	8	n/a	n/a	0.22	-42.9	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	1300nm	9	n/a	n/a	0.23	-41.3	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	1300nm	10	n/a	n/a	0.24	-41.5	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	1300nm	11	n/a	n/a	0.16	-40.8	n/a	n/a
2013-10-7 9:24:47	MPO-MPO(APC)	2133800145-4	Passed	1300nm	12	n/a	n/a	0.28	-40.8	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	850nm	1	n/a	n/a	0.22	-39.4	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	850nm	2	n/a	n/a	0.14	-41.5	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	850nm	3	n/a	n/a	0.14	-41.6	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	850nm	4	n/a	n/a	0.16	-40.8	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	850nm	5	n/a	n/a	0.22	-41.1	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	850nm	6	n/a	n/a	0.21	-41.9	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	850nm	7	n/a	n/a	0.23	-39.3	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	850nm	8	n/a	n/a	0.16	-40.8	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	850nm	9	n/a	n/a	0.13	-39.9	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	850nm	10	n/a	n/a	0.10	-39.2	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	850nm	11	n/a	n/a	0.08	-39.3	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	850nm	12	n/a	n/a	0.12	-38.5	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	1300nm	1	n/a	n/a	0.46	-42.7	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	1300nm	2	n/a	n/a	0.18	-40.4	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	1300nm	3	n/a	n/a	0.24	-41.3	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	1300nm	4	n/a	n/a	0.31	-42.0	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	1300nm	5	n/a	n/a	0.35	-42.1	n/a	n/a2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	1300nm	6	n/a	n/a	0.35	-41.1	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	1300nm	7	n/a	n/a	0.27	-41.3	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	1300nm	8	n/a	n/a	0.33	-41.1	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	1300nm	9	n/a	n/a	0.27	-40.8	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	1300nm	10	n/a	n/a	0.14	-41.5	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	1300nm	11	n/a	n/a	0.12	-41.5	n/a	n/a
2013-10-7 9:27:18	MPO-MPO(APC)	2133800144-1	Passed	1300nm	12	n/a	n/a	0.22	-41.0	n/a	n/a
2013-10-7 9:29:26	MPO-MPO(APC)	2133800144-4	Passed	850nm	1	n/a	n/a	0.16	-39.5	n/a	n/a
2013-10-7 9:29:26	MPO-MPO(APC)	2133800144-4	Passed	850nm	2	n/a	n/a	0.13	-39.5	n/a	n/a
2013-10-7 9:29:26	MPO-MPO(APC)	2133800144-4	Passed	850nm	3	n/a	n/a	0.12	-41.6	n/a	n/a
2013-10-7 9:29:26	MPO-MPO(APC)	2133800144-4	Passed	850nm	4	n/a	n/a	0.24	-40.3	n/a	n/a
2013-10-7 9:29:26	MPO-MPO(APC)	2133800144-4	Passed	850nm	5	n/a	n/a	0.23	-41.5	n/a	n/a
2013-10-7 9:29:26	MPO-MPO(APC)	2133800144-4	Passed	850nm	6	n/a	n/a	0.26	-40.1	n/a	n/a
2013-10-7 9:29:26	MPO-MPO(APC)	2133800144-4	Passed	850nm	7	n/a	n/a	0.27	-40.8	n/a	n/a
2013-10-7 9:29:26	MPO-MPO(APC)	2133800144-4	Passed	850nm	8	n/a	n/a	0.21	-41.3	n/a	n/a
